question_id,question,gold_answer,predicted_answer,semantic_similarity,retrieval_time_ms,generation_time_ms,sources,error,question_type,company,doc_name,doc_type
10,You are an investment banker and your only resource(s) to answer the following question is (are): the statement of financial position and the cash flow statement. Here's the question: what is the FY2015 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places.,0.66,The provided context does not contain sufficient information to answer this question.,0.12420159755103478,638.6816501617432,366.11008644104004,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf,,metrics-generated,Adobe,ADOBE_2015_10K,10k
11,What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units of percents and round to one decimal place)? Give a solution to the question by using the income statement.,65.4%,The provided context does not contain sufficient information to answer this question.,0.1667580601329924,411.49115562438965,576.4269828796387,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf,,metrics-generated,Adobe,ADOBE_2016_10K,10k
12,What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places. Please utilize information provided primarily within the balance sheet and the cash flow statement.,0.83,The provided context does not contain sufficient information to answer this question.,0.12617325898038287,479.4950485229492,432.36613273620605,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf,,metrics-generated,Adobe,ADOBE_2017_10K,10k
13,"Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",No the operating margins of Adobe have recently declined from 36.8% in FY 2021 to 34.6% in FY2022. A drop by 2.2% in a year.,The provided context does not contain sufficient information to answer this question.,0.11966479422552964,481.6136360168457,500.60200691223145,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf,,domain-relevant,Adobe,ADOBE_2022_10K,10k
14,Does Adobe have an improving Free cashflow conversion as of FY2022?,"Yes, the FCF conversion (using net income as the denominator) for Adobe has improved by ~13% from 143% in 2021 to 156% in 2022",The provided context does not contain sufficient information to answer this question.,0.09102604842565028,452.869176864624,359.6329689025879,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf,,novel-generated,Adobe,ADOBE_2022_10K,10k
15,What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017). Round your answer to two decimal places. Address the question by using the line items and information shown within the balance sheet and the P&L statement.,93.86,The provided context does not contain sufficient information to answer this question.,0.1681190074598279,674.299955368042,388.3941173553467,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COCACOLA_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COCACOLA_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COCACOLA_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COCACOLA_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COCACOLA_2022_10K.pdf,,metrics-generated,Amazon,AMAZON_2017_10K,10k
16,What is Amazon's year-over-year change in revenue from FY2016 to FY2017 (in units of percents and round to one decimal place)? Calculate what was asked by utilizing the line items clearly shown in the statement of income.,30.8%,"To calculate the year-over-year change in revenue from FY2016 to FY2017, we need the total net sales for both years. 

Total net sales for FY2016 is $135,987 million.
Total net sales for FY2017 is $177,866 million.

Year-over-year change in revenue = ((FY2017 - FY2016) / FY2016) * 100
Year-over-year change in revenue = (($177,866 - $135,987) / $135,987) * 100
Year-over-year change in revenue = ($41,879 / $135,987) * 100
Year-over-year change in revenue = 30.8%",0.2989541251697251,430.73010444641113,754.2369365692139,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf,,metrics-generated,Amazon,AMAZON_2017_10K,10k
17,"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY2019 net income attributable to shareholders (in USD millions)?",$11588.00,"11,588",0.5197869322427697,435.7471466064453,463.94801139831543,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COCACOLA_2022_10K.pdf,,metrics-generated,Amazon,AMAZON_2019_10K,10k
18,"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",1.73,The provided context does not contain sufficient information to answer this question.,0.08141375579702788,482.9850196838379,352.6298999786377,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf,,metrics-generated,Block,BLOCK_2016_10K,10k
19,What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,101.5%,101.0%,0.8739212270805617,564.0370845794678,504.4739246368408,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf,,metrics-generated,Block,BLOCK_2020_10K,10k
20,"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",$382.00,$381.6 million,0.5775385515479733,590.1129245758057,518.9361572265625,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf,,metrics-generated,Block,BLOCK_2020_10K,10k
