question_id,question,gold_answer,predicted_answer,semantic_similarity,retrieval_time_ms,generation_time_ms,sources,error,question_type,company,doc_name,doc_type
10,You are an investment banker and your only resource(s) to answer the following question is (are): the statement of financial position and the cash flow statement. Here's the question: what is the FY2015 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places.,0.66,"The provided context does not contain sufficient information to answer this question.

The context provides information on cash flows from operating activities for fiscal 2015 ($1.47 billion) but does not provide information on total current liabilities for fiscal 2015.",0.16733040005431724,180.8760166168213,530.5349826812744,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf,,metrics-generated,Adobe,ADOBE_2015_10K,10k
11,What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units of percents and round to one decimal place)? Give a solution to the question by using the income statement.,65.4%,"The provided context does not contain sufficient information to answer this question.

The context does not provide the operating income for fiscal years 2015 and 2016. It provides income before income taxes and net income, but not operating income.",0.18128679625889466,162.03999519348145,1544.337272644043,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf,,metrics-generated,Adobe,ADOBE_2016_10K,10k
12,What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places. Please utilize information provided primarily within the balance sheet and the cash flow statement.,0.83,"The provided context does not contain sufficient information to answer this question.

The context does not provide the total current liabilities for Adobe in FY2017, which is necessary to calculate the operating cash flow ratio.",0.1898366752787868,189.94426727294922,522.7539539337158,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf,,metrics-generated,Adobe,ADOBE_2017_10K,10k
13,"Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",No the operating margins of Adobe have recently declined from 36.8% in FY 2021 to 34.6% in FY2022. A drop by 2.2% in a year.,The provided context does not contain sufficient information to answer this question.,0.11008282219539355,151.52382850646973,828.3908367156982,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf,,domain-relevant,Adobe,ADOBE_2022_10K,10k
14,Does Adobe have an improving Free cashflow conversion as of FY2022?,"Yes, the FCF conversion (using net income as the denominator) for Adobe has improved by ~13% from 143% in 2021 to 156% in 2022",The provided context does not contain sufficient information to answer this question.,0.13895335971566486,282.5179100036621,729.3269634246826,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf,,novel-generated,Adobe,ADOBE_2022_10K,10k
15,What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017). Round your answer to two decimal places. Address the question by using the line items and information shown within the balance sheet and the P&L statement.,93.86,"To calculate Amazon's FY2017 days payable outstanding (DPO), we need the following information:

1. Average accounts payable between FY2016 and FY2017
2. FY2017 COGS
3. Change in inventory between FY2016 and FY2017

From the provided context, we can find the following information:

- Accounts payable for FY2016: $27,738 (from the 2016 Consolidated Balance Sheets)
- Accounts payable for FY2017: $25,249 (from the 2017 Consolidated Balance Sheets)
- Average accounts payable between FY2016 and FY2017: ($27,738 + $25,249) / 2 = $26,493.5
- FY2017 COGS: $62,121 (from the 2017 Consolidated Statements of Operations)
- Inventory for FY2016: $10,069 (from the 2016 Consolidated Balance Sheets)
- Inventory for FY2017: $22,620 (from the 2017 Consolidated Balance Sheets)
- Change in inventory between FY2016 and FY2017: $22,620 - $10,069 = $12,551

Now, we can calculate the DPO:

DPO = 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017)
DPO = 365 * $26,493.5 / ($62,121 + $12,551)
DPO = 365 * $26,493.5 / $74,672
DPO ≈ 134.41

So, Amazon's FY2017 days payable outstanding (DPO) is approximately 134.41 days.",0.22389232093955258,364.3319606781006,2568.9878463745117,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf,,metrics-generated,Amazon,AMAZON_2017_10K,10k
16,What is Amazon's year-over-year change in revenue from FY2016 to FY2017 (in units of percents and round to one decimal place)? Calculate what was asked by utilizing the line items clearly shown in the statement of income.,30.8%,"To calculate the year-over-year change in revenue from FY2016 to FY2017, we need to use the ""Net Sales"" line item from the statement of income.

Net Sales in FY2016: $135,987 million
Net Sales in FY2017: $177,866 million

Year-over-year change in revenue = ((Net Sales in FY2017 - Net Sales in FY2016) / Net Sales in FY2016) * 100
Year-over-year change in revenue = (($177,866 - $135,987) / $135,987) * 100
Year-over-year change in revenue = ($41,879 / $135,987) * 100
Year-over-year change in revenue = 30.8%

So, Amazon's year-over-year change in revenue from FY2016 to FY2017 is 30.8%.",0.29645538538636806,347.5019931793213,2341.165065765381,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf,,metrics-generated,Amazon,AMAZON_2017_10K,10k
17,"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY2019 net income attributable to shareholders (in USD millions)?",$11588.00,"11,588",0.47793171322964234,305.50694465637207,700.0727653503418,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf,,metrics-generated,Amazon,AMAZON_2019_10K,10k
18,"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",1.73,The provided context does not contain sufficient information to answer this question.,0.1800020794467989,193.27712059020996,517.2841548919678,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf,,metrics-generated,Block,BLOCK_2016_10K,10k
19,What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,101.5%,"To calculate the total revenue growth rate, we need the total revenue for both FY2019 and FY2020. 

From the provided context, we have the following information:

- Total net revenue for FY2020: $9,497,578 (in thousands)
- Total net revenue for FY2019: $4,713,500 (in thousands)

First, we need to convert these numbers to the same units. Since both are in thousands, we can directly use them for calculation.

Total revenue growth = (Total revenue FY2020 - Total revenue FY2019) / Total revenue FY2019
Total revenue growth = ($9,497,578 - $4,713,500) / $4,713,500
Total revenue growth = $4,784,078 / $4,713,500
Total revenue growth = 1.016 or 101.6%

Rounded to one decimal place, the total revenue growth rate is 101.6%.",0.27775496634827934,248.99697303771973,2186.903715133667,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf,,metrics-generated,Block,BLOCK_2020_10K,10k
20,"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",$382.00,The provided context does not contain sufficient information to answer this question.,0.17305669907848592,341.95613861083984,759.4733238220215,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf,,metrics-generated,Block,BLOCK_2020_10K,10k
21,"Using only the information within the balance sheet, how much total assets did Costco have at the end of FY2021? Answer in USD millions.",$59268.00,"According to the Consolidated Balance Sheets, at August 29, 2021, Costco's Total Assets were $59,268 million.",0.28495200268490356,241.8811321258545,764.6691799163818,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf,,metrics-generated,Costco,COSTCO_2021_10K,10k
22,What is the FY2016 COGS for Microsoft? Please state answer in USD millions. Provide a response to the question by primarily using the statement of income.,$32780.00,The provided context does not contain sufficient information to answer this question.,0.1543153237370337,941.3290023803711,600.9340286254883,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf,,metrics-generated,Microsoft,MICROSOFT_2016_10K,10k
23,Has Microsoft increased its debt on balance sheet between FY2023 and the FY2022 period?,No. Microsoft decreased its debt by $2.5bn in FY 2023 vs FY 2022.,The provided context does not contain sufficient information to answer this question.,0.14042023517469185,168.37000846862793,467.1330451965332,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf,,domain-relevant,Microsoft,MICROSOFT_2023_10K,10k
