question_id,question,gold_answer,predicted_answer,semantic_similarity,retrieval_time_ms,generation_time_ms,sources,error,question_type,company,doc_name,doc_type
10,You are an investment banker and your only resource(s) to answer the following question is (are): the statement of financial position and the cash flow statement. Here's the question: what is the FY2015 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places.,0.66,The provided context does not contain sufficient information to answer this question.,0.2065815880444101,168.02406311035156,480.4079532623291,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf,,metrics-generated,Adobe,ADOBE_2015_10K,10k
11,What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units of percents and round to one decimal place)? Give a solution to the question by using the income statement.,65.4%,The provided context does not contain sufficient information to answer this question.,0.1855631005320569,180.57489395141602,634.9842548370361,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf,,metrics-generated,Adobe,ADOBE_2016_10K,10k
12,What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places. Please utilize information provided primarily within the balance sheet and the cash flow statement.,0.83,The provided context does not contain sufficient information to answer this question.,0.17304261881915375,159.5311164855957,666.1880016326904,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf,,metrics-generated,Adobe,ADOBE_2017_10K,10k
13,"Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",No the operating margins of Adobe have recently declined from 36.8% in FY 2021 to 34.6% in FY2022. A drop by 2.2% in a year.,The provided context does not contain sufficient information to answer this question.,0.11011081443741327,265.69414138793945,751.2397766113281,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf,,domain-relevant,Adobe,ADOBE_2022_10K,10k
14,Does Adobe have an improving Free cashflow conversion as of FY2022?,"Yes, the FCF conversion (using net income as the denominator) for Adobe has improved by ~13% from 143% in 2021 to 156% in 2022",The provided context does not contain sufficient information to answer this question.,0.13892618392312758,330.0609588623047,502.22086906433105,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf,,novel-generated,Adobe,ADOBE_2022_10K,10k
15,What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017). Round your answer to two decimal places. Address the question by using the line items and information shown within the balance sheet and the P&L statement.,93.86,"To calculate Amazon's FY2017 days payable outstanding (DPO), we need to find the following values:

1. Average accounts payable between FY2016 and FY2017
2. FY2017 COGS
3. Change in inventory between FY2016 and FY2017

From the provided context, we can find the following values:

1. Average accounts payable between FY2016 and FY2017:
   Accounts payable in FY2016: $27,738 million (from the Consolidated Balance Sheets)
   Accounts payable in FY2017: $25,249 million (from the Consolidated Balance Sheets)
   Average accounts payable = ($27,738 + $25,249) / 2 = $26,493.5 million

2. FY2017 COGS:
   COGS in FY2017: $62,121 million (from the Consolidated Statements of Operations)

3. Change in inventory between FY2016 and FY2017:
   Inventory in FY2016: $10,069 million (from the Consolidated Balance Sheets)
   Inventory in FY2017: $22,620 million (from the Consolidated Balance Sheets)
   Change in inventory = $22,620 - $10,069 = $12,551 million

Now, we can calculate the DPO:

DPO = 365 * (average accounts payable) / (FY2017 COGS + change in inventory)
DPO = 365 * ($26,493.5) / ($62,121 + $12,551)
DPO = 365 * ($26,493.5) / ($74,672)
DPO ≈ 134.41

So, Amazon's FY2017 days payable outstanding (DPO) is approximately 134.41 days.",0.21820033361345753,184.87930297851562,2800.415277481079,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf,,metrics-generated,Amazon,AMAZON_2017_10K,10k
16,What is Amazon's year-over-year change in revenue from FY2016 to FY2017 (in units of percents and round to one decimal place)? Calculate what was asked by utilizing the line items clearly shown in the statement of income.,30.8%,"To calculate the year-over-year change in revenue from FY2016 to FY2017, we need to find the revenue for both years and then calculate the percentage change.

From the provided context, we can find the revenue for FY2016 and FY2017:

Year Ended December 31,
2016: $135,987
2017: $177,866

Now, we can calculate the year-over-year change in revenue:

Year-over-year change = ((2017 revenue - 2016 revenue) / 2016 revenue) * 100
Year-over-year change = (($177,866 - $135,987) / $135,987) * 100
Year-over-year change = ($41,879 / $135,987) * 100
Year-over-year change = 30.8%

So, the year-over-year change in revenue from FY2016 to FY2017 is 30.8%.",0.32396095174764505,133.9130401611328,1635.0939273834229,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf,,metrics-generated,Amazon,AMAZON_2017_10K,10k
17,"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY2019 net income attributable to shareholders (in USD millions)?",$11588.00,"11,588",0.47793187788661623,164.6277904510498,708.8391780853271,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf,,metrics-generated,Amazon,AMAZON_2019_10K,10k
18,"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",1.73,The provided context does not contain sufficient information to answer this question.,0.1800020794467989,188.43913078308105,507.9762935638428,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2018_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2015_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2017_10K.pdf,,metrics-generated,Block,BLOCK_2016_10K,10k
19,What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,101.5%,101.0%,0.903839054348592,193.3438777923584,676.1510372161865,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2016_10K.pdf,,metrics-generated,Block,BLOCK_2020_10K,10k
20,"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",$382.00,381.6,0.5045937675713318,164.47806358337402,579.8931121826172,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2019_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2017_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/AMAZON_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/ADOBE_2022_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/BLOCK_2020_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/3M_2023Q2_10Q.pdf,,metrics-generated,Block,BLOCK_2020_10K,10k
21,"Using only the information within the balance sheet, how much total assets did Costco have at the end of FY2021? Answer in USD millions.",$59268.00,"59,268",0.48900994606384096,122.69711494445801,546.3628768920898,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/COSTCO_2021_10K.pdf,,metrics-generated,Costco,COSTCO_2021_10K,10k
22,What is the FY2016 COGS for Microsoft? Please state answer in USD millions. Provide a response to the question by primarily using the statement of income.,$32780.00,The provided context does not contain sufficient information to answer this question.,0.15432770496473608,519.4871425628662,674.5090484619141,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf,,metrics-generated,Microsoft,MICROSOFT_2016_10K,10k
23,Has Microsoft increased its debt on balance sheet between FY2023 and the FY2022 period?,No. Microsoft decreased its debt by $2.5bn in FY 2023 vs FY 2022.,The provided context does not contain sufficient information to answer this question.,0.14042023517469185,188.87090682983398,723.430871963501,/Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2016_10K.pdf; /Users/shawheen/Projects/myRAG/data/test_files/finance-bench-pdfs/MICROSOFT_2023_10K.pdf,,domain-relevant,Microsoft,MICROSOFT_2023_10K,10k
